Aircraft Inspection and Engine Testing Lab,AVMT 43001,001,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('AVMT 43001', 'Lab', '1:00 pm - 4:50 pm', 'TR', 'Harold White HW 170', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'Craig T  Neville (P)')"
Aircraft Inspection and Engine Testing Lab,AVMT 43001,002,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('AVMT 43001', 'Lab', '1:00 pm - 4:50 pm', 'MW', 'Harold White HW 170', 'Jan 17, 2024 - May 11, 2024', 'Lab', 'Craig T  Neville (P)')"
Aviation and Aerospace Accessory Systems,AVMT 43500,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVMT 43500', 'Class/Lecture', '6:00 pm - 8:50 pm', 'M', 'Harold White HW 137', 'Jan 22, 2024 - May 11, 2024', 'Lecture', 'Robert Eric  Jones (P)')"
Aviation and Aerospace Technology Capstone Experience,AVMT 49500,001,,,,Romeoville Campus,Lecture Schedule Type,Independent Study Instructional Method,"('AVMT 49500', 'Arranged', 'TBA', '', 'Arranged by Instructor/Dept', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Matthew P  Franklin (P)')"
Aviation Internship,AVMT 49800,001,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVMT 49800', 'Arranged', 'TBA', '', 'Arranged by Instructor/Dept', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Ryan S  Phillips (P)')"
Aviation Flight Time,AVTR 10000,001,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '6:30 am - 8:50 am', 'MWF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,002,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '6:30 am - 8:50 am', 'MF', 'Harold White HW 112', 'Jan 19, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,003,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '6:30 am - 8:50 am', 'WF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,004,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '6:30 am - 8:50 am', 'MW', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,005,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '8:20 am - 10:50 am', 'MWF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,006,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '8:20 am - 10:50 am', 'MF', 'Harold White HW 112', 'Jan 19, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,007,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '8:20 am - 10:50 am', 'WF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,008,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '8:20 am - 10:50 am', 'MW', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,009,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '10:40 am - 1:10 pm', 'MWF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,010,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '10:40 am - 1:10 pm', 'MF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,011,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '10:40 am - 1:10 pm', 'WF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,012,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '10:40 am - 1:10 pm', 'MW', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,013,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '12:40 pm - 3:10 pm', 'MWF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,014,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '12:40 pm - 3:10 pm', 'MF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,015,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '12:40 pm - 3:10 pm', 'WF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,016,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '12:40 pm - 3:10 pm', 'MW', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,017,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '2:40 pm - 5:10 pm', 'MWF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,018,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '2:40 pm - 5:10 pm', 'MF', 'Harold White HW 112', 'Jan 19, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,019,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '2:40 pm - 5:10 pm', 'WF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,020,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '2:40 pm - 5:10 pm', 'MW', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,021,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '5:00 pm - 7:30 pm', 'MWF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,022,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '7:00 pm - 9:30 pm', 'MWF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,023,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '9:00 pm - 11:30 pm', 'MWF', 'Harold White HW 112', 'Jan 17, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,024,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '6:30 am - 8:50 am', 'TRS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,025,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '6:30 am - 8:50 am', 'TS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,026,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '6:30 am - 8:50 am', 'RS', 'Harold White HW 112', 'Jan 18, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,027,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '6:30 am - 8:50 am', 'TR', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,028,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '8:20 am - 10:50 am', 'TRS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,029,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '8:20 am - 10:50 am', 'TS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,030,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '8:20 am - 10:50 am', 'RS', 'Harold White HW 112', 'Jan 18, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,031,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '8:20 am - 10:50 am', 'TR', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,032,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '10:40 am - 1:10 pm', 'TRS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,033,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '10:40 am - 1:10 pm', 'TS', 'Harold White HW 112', 'Jan 18, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,034,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '10:40 am - 1:10 pm', 'RS', 'Harold White HW 112', 'Jan 18, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,035,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '10:40 am - 1:10 pm', 'TR', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,036,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '12:40 pm - 3:10 pm', 'TRS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,037,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '12:40 pm - 3:10 pm', 'TS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,038,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '12:40 pm - 3:10 pm', 'RS', 'Harold White HW 112', 'Jan 18, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,039,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '12:40 pm - 3:10 pm', 'TR', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,040,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '2:40 pm - 5:10 pm', 'TRS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,041,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '2:40 pm - 5:10 pm', 'TS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,042,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '2:40 pm - 5:10 pm', 'RS', 'Harold White HW 112', 'Jan 18, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,043,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '2:40 pm - 5:10 pm', 'TR', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,044,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '5:00 pm - 7:30 pm', 'TRS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,045,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '7:00 pm - 9:30 pm', 'TRS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,046,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', '9:00 pm - 11:30 pm', 'TRS', 'Harold White HW 112', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Aviation Flight Time,AVTR 10000,050,,,,Romeoville Campus,Experiential Schedule Type,Traditional Instructional Method,"('AVTR 10000', 'Lab', 'TBA', '', 'Harold White HW 112', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Daniel Patrick  Magner (P)')"
Unmanned Systems Electricity,AVTR 12000,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 12000', 'Class/Lecture', '9:00 am - 10:15 am', 'MW', 'Harold White HW 134', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Jacob   Reed (P)')"
Private Pilot Ground 1,AVTR 13000,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 13000', 'Class/Lecture', '6:00 pm - 7:30 pm', 'MW', 'Harold White HW 126', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Matthew S  Berger (P)')"
Private Pilot Ground 2,AVTR 13100,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 13100', 'Class/Lecture', '3:30 pm - 4:45 pm', 'MF', 'Harold White HW 132', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Daniel Patrick  Magner (P)')"
Private Pilot Ground 2,AVTR 13100,002,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 13100', 'Class/Lecture', '2:00 pm - 3:15 pm', 'TR', 'Harold White HW 135', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'David M  Zurek (P)')"
Private Pilot Ground 2,AVTR 13100,003,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 13100', 'Class/Lecture', '7:30 am - 8:45 am', 'MF', 'Harold White HW 132', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Calvin P  Warren (P)')"
Private Pilot Ground 2,AVTR 13100,004,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 13100', 'Class/Lecture', '8:00 am - 9:15 am', 'TR', 'Harold White HW 132', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Keith P  McGill (P)')"
Private Pilot Flight Lab,AVTR 13200,001,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('AVTR 13200', 'Lab', 'TBA', '', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'Daniel Patrick  Magner (P)')"
Private Pilot Flight Lab,AVTR 13200,002,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('AVTR 13200', 'Lab', 'TBA', '', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Lab', 'Daniel Patrick  Magner (P)')"
Human Factors,AVTR 20100,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('AVTR 20100', 'Online', '9:00 am - 9:50 am', 'MF', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Charles   Slutz (P)')","('AVTR 20100', 'Class/Lecture', '9:00 am - 9:50 am', 'W', 'Harold White HW 137', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Charles   Slutz (P)')"
Human Factors,AVTR 20100,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20100', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Charles   Slutz (P)')"
Visual Aircraft Recognition 1,AVTR 20300,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20300', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Megan J  Shaffer (P)')"
Visual Aircraft Recognition 1,AVTR 20300,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20300', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Megan J  Shaffer (P)')"
Visual Aircraft Recognition 1,AVTR 20300,003,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20300', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Megan J  Shaffer (P)')"
Visual Aircraft Recognition 1,AVTR 20300,004,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20300', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Megan J  Shaffer (P)')"
Visual Aircraft Recognition 1,AVTR 20300,005,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20300', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Steven R  Daudelin (P)')"
Visual Aircraft Recognition 1,AVTR 20300,006,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20300', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Steven R  Daudelin (P)')"
Visual Aircraft Recognition 1,AVTR 20300,007,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20300', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Steven R  Daudelin (P)')"
Aviation Regulations,AVTR 20400,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20400', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Calvin P  Warren (P)')"
Aviation Regulations,AVTR 20400,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('AVTR 20400', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Calvin P  Warren (P)')"
Aviation History 2:  The Jet Age,AVTR 21400,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 21400', 'Class/Lecture', '3:30 pm - 4:45 pm', 'TR', 'Harold White HW 126', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Timothy   Markham (P)')"
Instrument Pilot Ground School,AVTR 23100,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 23100', 'Class/Lecture', '9:30 am - 11:20 am', 'TR', 'Harold White HW 132', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Keith P  McGill (P)')"
Instrument Pilot Ground School,AVTR 23100,002,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 23100', 'Class/Lecture', '12:30 pm - 2:20 pm', 'TR', 'Harold White HW 132', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Keith P  McGill (P)')"
Instrument Pilot Flight Lab,AVTR 23200,001,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('AVTR 23200', 'Lab', 'TBA', '', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'Daniel Patrick  Magner (P)')"
Instrument Pilot Flight Lab,AVTR 23200,002,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('AVTR 23200', 'Lab', 'TBA', '', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Lab', 'Daniel Patrick  Magner (P)')"
Aviation Meteorology 1,AVTR 25000,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 25000', 'Lab', '2:00 pm - 2:50 pm', 'W', 'Harold White HW 128', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Humphrey   Abeh (P)')","('AVTR 25000', 'Class/Lecture', '1:00 pm - 1:50 pm', 'MWF', 'Harold White HW 128', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Humphrey   Abeh (P)')"
Unmanned Systems,AVTR 25100,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 25100', 'Class/Lecture', '10:30 am - 11:45 am', 'MW', 'Harold White HW 134', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Jacob   Reed (P)')"
Aviation Meteorology 2,AVTR 25200,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('AVTR 25200', 'Class/Lecture', '10:00 am - 10:50 am', 'MWF', 'Harold White HW 128', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Humphrey   Abeh (P)')","('AVTR 25200', 'Lab', '9:00 am - 9:50 am', 'W', 'Harold White HW 128', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Humphrey   Abeh (P)')"
